,content,class
738,"在 这个 经济 萧条 的 年代 ， 您 是否 厌倦 一成不变 的 生活 ？ 在 你 ( 妳 ) 们 的 认知 里 ， 是否 想过 这份 工作 有无 未来 的 发展性 呢 ？     那么 富居 窗帘 又 是 一个 怎么样 的 行业 ？   家饰 精品 ？   传统产业 ？   业界 霸主 ？   与其 嫉妒 别人 ， 不如 想 办法 让 自己 更好 与其 羡慕 别人 ， 不如 抓紧时间 奋力 一搏   机会 稍纵即逝   有 强烈 企图心 的 你 ( 妳 ) 还 在 等 什么 ！ ！   ★ 对 本职 缺有 兴趣 请 先 拨打   0979 - 215074   陈 店长   ， 预约 面试 时间 ， 别 再 否定 自己 ， 我们 需要 有 冲劲 肯 一起 打拼 想 一展长才 的 您   ★     如 您 对 销售 有 自信 ， 对 未来 有 想法 、 有 冲劲 ， 具备 强烈 企图 心想 挑战 成长 富居 窗帘 ， 提供 一个 能 赚钱 的 平台 ， 我们 是 中 台湾 最 顶尖 的 窗帘 销售 团队 拥有 最 完善 的 教育 训练制度 ， 能够 让 您 在 短时间 内 赚到 您 想要 的 收入 。   没有 不景气 ， 只有 不争气 我们 更 期待 有 冲劲 的 新血 加入 ！ 别 担心 自己 是 个 社会 新鲜 人 ， 不用 顾虑 自己 从未 接触 过 业务 相关 工作 ， 更 欢迎 业务 人 转职 富居 窗帘 有 更 宽敞 的 跑道 供 您 一展长才 ！   若 您 有 舍我其谁 的 气魄 、 强烈 的 赚钱 慾 望 ， 这 将 会 是 你 人生 中 赚取 第一桶金 的 转捩点 新 的 时代 来临 ， 光是 一个 销售业务 ， 比比皆是 ！   热爱 自由 的 您 、 喜爱 高薪 的 您 、 期许 被 认可 升迁 的 您 ！ 在 这里 没有 想 不想 ， 只有 要 不要 ， 选择 比 努力 更 重要 ！ 只要 您 肯 努力 耕耘 ， 薪水 待遇 也 比 其它 业务 类型 多 很多 ， 挑战 自己 闯出 自己 的 一片 天 。   富居 窗帘 全省 14 家 连锁 实体 店面 ， 现正 招兵买马 ， 联合 招募 各地 英雄豪杰 只要 您 肯 付出 洪荒 之力 ， 便 能 收下 金银财宝 ， 欢迎 一无所有 、 有 斗志 穷到 剩 胆子 的 人 ， 一同 成为 我们 的 伙伴 吧 ！     ★ 对 本职 缺有 兴趣 请 先 拨打   0979 - 215074   陈 店长   ， 预约 面试 时间 ， 别 再 否定 自己 ， 我们 需要 有 冲劲 肯 一起 打拼 想 一展长才 的 您   ★     每月 1 ~ 2 万 各项 业绩 激励 奖金 ( 额外 收入 )   满 六个月 表现 优异 享 重型 机车 购车 补助   满 一年 表现 优异 享 国产汽车 购车 补助   每年 七 , 八月 国外 员工 旅游   每月 员工 聚餐   1 .   ( 店务 经营 ) 、 产品 行销 、 客户 维系 、 固定 区域 客户 维系 等 工作 。 2 .   学习 当 店长 , 训练 经营 管理人员 。 3 .   预备 接受 公司 训练 , 成为 公司 未来 职缺 干部 或 主管 。     * * * 请 注意   本职 缺属 业务 性质 工作 , 需 在外 开发 , 并非 属于 呆 在 门市 做 销售 的 工作 , 如 您 属于 每月 只想领 区区 2 ~ 3 万 就 够用 的话   请勿 尝试 喔   【 ps . 我们 绝对 比 汽车 , 房仲 , 保险 更 简单 】 * * * 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 轻型机车 、 普通 重型 机车 其他 条件 ： 未填写",1
739,1 . 负责 一般 文书 资料 处理 工作 。 2 . 维护 、 更新 、 管理 各类 文件 档案 （ 如 ： 合约 、 会议记录 、 书目 资料 、 活动 文件 ） 和 资料库 系统 。 3 . 完成 工作 时程 表 ， 管理 行事历 ， 并 负责 会议 协调 与 安排 。 4 . 准备 会议议程 ， 参与 会议 并 撰写 会议记录 。 5 . 负责 费用 预估 、 控管 及 报表 制作 。 接受 身份 ： 上班族 、 应届 毕业生 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Adobe   Photoshop 、 Illustrator 工作 技能 ： 文件 收发 与 档案管理 、 文书处理 ╱ 排版 能力 、 行政 事务处理 、 报表 汇整 与 管理 、 电话 接听 与 人员 接待 事项 、 文件 或 资料 输入 建档 处理 、 文件 档案资料 处理 、 转换 及 整合 工作 、 零用金 管理 、 管理 行事历 与 会议 协调 安排 、 庶务 採购 管理 与 策略 规划 、 办公室 租赁 与 买卖 事务 办理 、 公关 议题 与 危机 处理 、 各式 影片 剪接 后 制作业 、 影像 输出 作业 、 操作 使用 各式 相机 及 週边 设备 功能 其他 条件 ： 未填写,1
740,1 . 负责 主管 行程 之 规划 安排 、 来宾 接待 。   2 . 主管 出差 行程 规划 、 机票 、 饭店 、 文件 、 礼品 等 差旅 安排   。   3 . 整理 签核 文件 及 发送 ， 并 负责 追踪 执行 状况 。   4 . 负责 会议 安排 与 通知 ， 制作 会议记录 并 追踪 处理 决议 事项 及 随时 掌控 进度 。   5 . 协助 行政事务 流程 之 沟通 、 整合 及 规划 。   6 . 协助 专案 推动 与 时程 控管 。   7 . 主管 交办 及其 他 例行 性 秘书 工作 。 接受 身份 ： 上班族 、 应届 毕业生 、 夜间 就读 中 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 商业 及 管理 学科 类 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 台语   - -   略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 、 普通 小型车 其他 条件 ： 1 . 抗压性 高 、 工作 弹性 佳者 优   。 2 . 细心 、 需能 有条不紊 的 处理 各项 事物 。   3 . 有 企图心 、 有 耐心 ， 今日 事 今日毕 者   。   4 . 具有 逻辑 力 、 思考力 、 沟通 力 尤佳 。,1
741,"1 . 解说 保险 商品 内容 , 让 客户 了解 保险 商品 2 . 内勤 工作 , 并 享有 业务 奖金 . ( 底薪 $ 25 , 000 元 + 高额 业务 奖金 ) 3 . 录取 完成 报到 即是 第一 金 人寿 正职 员工 . 4 . 无 经验 公司 提供 完整 教育 训练 与 辅导 . 5 . 欢迎 二度 就业 与 寿险 内外 勤 业务 转职 . 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 需要 人寿保险 证照",1
742,工作 内容 ： 1 . 负责 柜台 接待 及 课程 介绍 与 说明 。 2 . 不定期 至 学校 推广 宣传 公司 产品 。 3 . 提供 学员 需求 服务 及 课程 规划 （ 如 ： 电话 谘 询及 退换 课程 处理 ） 。 4 . 协助 班务 运作 与 产品 业务 推广 。 5 . 维护 客户关系 ， 从事 如 客户 电话 关心 、 客户 拜访 等 工作 。   工作 地点 ( 可择 一 ) ： 台中 学堂 ： 台中市 中区 逢甲 学堂 ： 台中市 西屯区 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 大学 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 台语   - -   精通 擅长 工具 ： Excel 、 Outlook 、 PowerPoint 、 Word 、 中文 打字 20 ~ 50 、 英文 打字 20 ~ 50 工作 技能 ： 不拘 其他 条件 ： 1 . 校园 产品 行销 2 . 柜台 客户服务 3 . 应届生 尤佳,1
743,工作 内容 ： 1 . 电子商务 网路 行销 推动 及 维护 2 . 文案 撰写 ， 热爱 文字 ， 具备 创意 概念 形成 与 包装 能力 ， 自认是 与生俱来 的 广告设计 美感 3 . 产品 广告 文宣及 通路 行销 制作 物等 设计 及 电商 相关 工作 经验 佳 4 . 协助 处理 一般 行政 业务 ， 有 良好 跨部门 整合 沟通 协调 能力   面试 通知 者 ， 请 携带 相关 作品 或 自我介绍 作品 。     公司简介 ：   我们 成立 于 2012 年 ， 公司 以 引进 创新 、 高品质 、 与 高效能 的 产品 为 核心 。 我们 所 代理 的 厂牌 涵盖 欧洲 ， 美洲 及 日本 等 先进 国家 。 主要 商品 为 眼科 相关 手术 用 医疗 器材 以及 医疗 耗材 ， 我们 以 提升 医疗 品质 ， 秉持 诚信 可靠 的 企业 理念 ， 并 致力 以 专业 态度 来 提供 客户 优质 的 服务 及 解决方案 。 经营 理念 ： •   专业 ： 跨国 合作 ， 结合 各 领域 之 专才 ， 以 专业 的 新 产品开发 团队 ， 引进 更 符合 人性 之 创新 医疗 器材 。 •   服务 ： 以 客户 为 优先 、 从 客户 的 角度 思考 ， 提供 满足 客户 需求 之 服务 ， 提 昇 客户 的 满意度 。 •   诚信 ： 以 诚信 对待 员工 及 合作伙伴 ， 建立 互信 互助 的 稳定 合作 关系 ， 创造 双赢 局面 。   我们 相信 ： 「 员工 」 是 公司 一切 能量 的 来源 ， 所有 的 员工 在 此 共同 创造 文化 。 「 员工 」 的 尊重 与 珍视 ， 展现 在 我们 完善 的 员工 人才 培育 计划 ， 给予 新进人员 适当 的 培训 及 专业训练 ， 协助 自我 发展 。 欢迎您 加入 我们 的 大家庭 ！   奖金 福利 ： 年终奖金 、 三节 奖金 休假 福利 ： 週休 二日   保险 福利 ： 劳保 、 健保   娱乐 福利 ： 员工 定期 聚餐 接受 身份 ： 上班族 、 应届 毕业生 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 、 硕士 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 小型车 其他 条件 ： 未填写,1
744,1 . 负责 柜台 接待 及 课程 介绍 与 说明 。 2 . 不定期 至 学校 推广 宣传 公司 产品 。 3 . 提供 学员 需求 服务 及 课程 规划 （ 如 ： 电话 谘 询及 退换 课程 处理 ） 。 4 . 协助 班务 运作 与 产品 业务 推广 。 5 . 维护 客户关系 ， 从事 如 客户 电话 关心 、 客户 拜访 等 工作 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Excel 、 Outlook 、 PowerPoint 、 Word 、 中文 打字 20 ~ 50 、 英文 打字 20 ~ 50 工作 技能 ： 不拘 其他 条件 ： 未填写,1
745,1 、 基本 文书处理   ( 编整 EXCEL 报表 、 制作 表格 、 WORD 应用 、 排版 ...... ) 2 、 主管 交办 大小 事项 处理 3 、 维护 、 更新 、 管理 各类 文件 档案 （ 如 ： 业绩 报表 、 业务 往来 文件 整理 、 通路 门市 资料 纪录   等等 ... ） 。 4 、 负责 费用 预估 、 控管 及 报表 制作 。 5 、 各类 活动 细节 统整 、 事先 准备 事宜 、 确认 执行 度 、 追踪 后续 效果 。 6 、 机动 型 支援 门市 业务 事宜 7 、 定期 提供 业务 销售 状况 报表 、 且 业务 状况 分析 。 8 、 协助 国内外 通路 业务 、 销售业务 相关 ， 及 公司 内部 行政 作业 。 9 、 细心 度高 、 自我 要求 高 、 自律性 良好 、 记忆力 良好 ， 喜爱 举一反三 。 10 、 具备 基础 英文 听说读写 ( 须能 与 人 基础 英文 对话 ) ， 尤佳 ！ ！ 11 、 不怕 与 人 沟通 协调 。 12 、 自动自发 的 积极性 、 良好 的 出勤 为 基本 需求 。 13 、 中 打 需 一分钟 50 字 以上 。   ※   此 职务 需 细心 、 谨慎 、 负责 任 、 有 自律 能力 、 逻辑性 强 、 应变能力 高 、 沟通 能力 强 、 并 不 排斥 学习 各项 事务 者 。 ※   无 经验 者 ， 可 从 时薪 学习 起 ， 日后 依 表现 评估 转正 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 中文   - -   听   / 精通 、 说   / 精通 、 读   / 精通 、 写   / 精通 台语   - -   略懂 擅长 工具 ： Windows   XP 、 Windows   7 、 Windows   8 、 Excel 、 Internet   Explorer 、 PowerPoint 、 Word 、 中文 打字 50 ~ 75 、 英文 打字 50 ~ 75 工作 技能 ： 执行 日常 招募 业务 、 文件 收发 与 档案管理 、 文书处理 ╱ 排版 能力 、 行政 事务处理 、 报表 汇整 与 管理 、 文件 或 资料 输入 建档 处理 、 文件 档案资料 处理 、 转换 及 整合 工作 、 国外 业务 开发 、 业务 或 通路 开发 、 业绩 目标 分配 与 绩效 达成 、 业绩 与 管理 报表 撰写 、 文书处理 软体 操作 其他 条件 ： 未填写,1
746,< 自由 排班 / 无 经验 可 >   医美 行销 规划 ， 协助 诊所 现场 事务 ， 接待客人   MIIDO 品川 诊所 ， 已有 超过 20 位 助理 成为 空服员 、 圆梦 赴 日 发展 。 工作 气氛 欢乐 ， 免费 供餐 ～   天天 换 菜色   ( 预算 150 / 餐 ) ， 正派 经营 ， 排班 自由 ！   MIIDO 不 只是 良医 的 摇篮 ， 更是 梦想 的 摇篮 ， 我们 的 待遇 虽然 不是 最高 ， 但 绝对 优于 一般 服务业 ！ 弹性 自在 的 工作 环境 ， 让 您 有 好 的 生活品质 ， 欢迎 3 个 月 以上 短期 打工 ， 排班 自由 ， 认真 上班 半年 轻松 存 一桶 金 ！   脸书 16 万 粉丝 ：   https : / / www . facebook . com / vip104 日本 媒体 报导 ：   https : / / www . taipeinavi . com / beauty / 247 /   完整 教育 训练 及 雷射 疗程 体验 ， 让 您 无论 在 语言 、 美感 、 创新 、 行销 等等 领域 都 能 不断 成长 ， 同时 保有 更好 的 生活品质 ， 让 我们 成为 您 追梦 途中 的 好 伙伴 ！ 欢迎您 用 真诚 的 心 、 甜美 的 笑容 、 热忱 的 态度 加入 我们 ～ ！ 接受 身份 ： 上班族 、 应届 毕业生 、 日间 就读 中 、 外籍人士 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 日文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 亲切 、 热忱 、 笑容 、 善解人意,1
747,( 1 ) 具 药厂 制剂 、 制程 、 查验 登记 、 检验 分析 、 GMP 、 生产 制造 、 厂务 系统 经验 者 。 ( 2 ) 药学 、 兽医 、 畜产 及 动物 科学 等 相关 科系 背景 者 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 药学 相关 、 生物学 相关 、 化学 相关 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 有 药厂 经验 者 尤佳,1
748,1 .   案成 行政   ( 案场 进驻 、 人事行政 ) 2 .   行政 管理 3 .   总务 相关 业务 处理 4 .   主管 交办 事宜 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 、 硕士 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 工作 经验 : 具 物业管理 相关 经验 佳,1
749,"产业 类别 ： 石油 / 化工 / 矿产     【 工作 地点 】 台生 将 优先 安排 在 福建省 内 （ 厦门 或 上杭 ） 全职 工作 ， 公司 的 厦门 分部 和 上杭 总部 的 地址 分别 如下 ： i .   厦门 分部 ： 厦门市 市 思明区 环岛 东路               ii . 上杭 总部 ： 上杭县 紫金 路 1 号 紫金 大厦   【 学历 、 专业 要求 】 学历 ： 学士 或 学士 以上 专业 ： 专业 不限 ， 採矿 、 化工 、 机械 、 IT 、 自动化 、 地质 、 土木工程 、 财务 、 法务 、 外语 （ 英文 、 法文 、 俄文 、 塞尔维亚 文 或 克罗 埃 西亚 文 ） 、 珠宝 设计 、 市场营销 、 酒店 管理 、 人力资源 等 领域 皆 可 。   【 薪资 】 学士 ： 月薪 31 , 000 - 41 , 000 台币 （ 税前 ） 硕士 ： 月薪 38 , 000 - 50 , 000 台币 （ 税前 ） 博士 ： 另议   【 福利 】 住宿 & 伙食 ： -   若 在 厦门 ， 市场价 约 100 台币 的 员工 午餐 ， 公司 补贴 福利 价仅 为 约 25 元 台币 。 有 租房 需求 的 员工 ， 可 享有 每月 约 4 , 000 元 台币 的 租房 补贴 。 -   若 在 上杭 ， 市场价 约 200 元 台币 的 员工 三餐 ， 公司 补贴 福利 价仅 为 约 80 元 台币 ； 上杭 员工 宿舍 将 对 入职 员工 开放 ， 每月 仅收 450 元 - 900 元 台币 的 宿舍 管理费 。   返家 & 探亲 ： 员工 一年 能 报销 2 次 在 工作 地点 和 家乡 之间 来 返 的 探亲 交通费 ， 具体 根据 个别情况 来 安排 。   其他 福利 ： 包含 过节费 、 受训 补贴 、 结婚 礼金 、 生育 津贴 、 书报费 等   【 升迁管道 】 1 ） 管理 类 ： 见习 / 试用   – >   副处长   – >   处长   – >   部门 副总经理   – >   部门 总经理   – >   总裁 助理 、 总监 2 ） 业务 类 ：   见习 / 试用   – >   副科级 主办   – >   科级 主办   – >   副处级 主办   – >   处级 主办   – >   三级 专员   – >   二级 专员   – >   一级 专员 3 ） 专业 技术类 ：   见习 / 试用   – >   技术员   – >   助理 工程师   – >   工程师   – >   高级 工程师   – >   教授级 高工               温馨 提示 : 若 您 在 投递 简历 后 的 30 天未 接到 / 收到 本 公司 的 任何 电话 / 邮件 形式 的 面试 通知 ， 确定 您 暂时 不 符合 本 公司 的 职位 要求 ， 还 望海涵 。     如需 了解 更多 详细资料 ， 请 联系 客服 ： 姜晓燕 / Jane 。     代征 企业简介 ： http : / / www . zjky . cn / 若 有意 了解 紫金 矿业 对 毕业生 开放 的 各种 岗位 ， 欢迎 至 以下 的 公司 的 校招 网页 ： http : / / zjky . zhiye . com / xzzw   公司 是 一家 以金 、 铜 、 锌 等 金属 矿产资源 勘查 和 开发 为主 的 大型 矿业集团 ， 公司 的 全球 员工 总数 逾 3 万人 ， 2017 年 营业 收入 达到 了 945 亿 人民币 （ 约 台币 4250 亿 ） 。 紫金 矿业 公司 1993 年 成立 ， 先后 分别 在 香港 H股 和 上海 A股 上市 ， 投资 项目 分 佈 在 加拿大 、 澳洲 、 秘鲁 、 塞尔维亚 、 刚果民主共和国 等 数十个 国家 ， 至今 仍 不断 在 海外 扩展 中 。   公司 以 高技术 效益型 特大 国际 矿业集团 为 战略目标 ， 目前 正 大力 推进 以 国际化 、 项目 大型化 、 资产 证券化 为 方向 的 新一轮 创业 ， 力求 在 未来 10 - 15 年内 能 进入 国际 矿业 先进 行列 ， 为 广大 投资者 、 企业 员工 及其 他 关联方 创造 更大 价值 。 接受 身份 ： 上班族 、 应届 毕业生 、 外籍人士 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写",1
